data_referencia,valor,ic_inferior,ic_superior,variavel,tipo,data_previsao
2026-09-01,0.3090556713912398,0.10968463099186364,0.5441485778129943,IPCA,Huber,2025-12-04 00:11:00.744270
2026-10-01,0.5241800003455792,0.2964899839697931,0.7573139030727948,IPCA,Huber,2025-12-04 00:11:00.744270
2025-12-01,0.6206884424207417,0.4140321919482728,0.8800349287296423,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-01-01,0.4751102281537718,0.2626807527202186,0.7216875508399102,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-02-01,0.5761917679732176,0.3617115103246882,0.8172478137993783,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-03-01,0.523255959484102,0.3033530177318826,0.746793212904781,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-04-01,0.44481591415922805,0.22969611542171964,0.6800189993064585,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-05-01,0.456892429611621,0.24372475925881854,0.6910886521718801,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-06-01,0.28557239144714974,0.07577698716756864,0.5280723090385786,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-07-01,0.29020634170746185,0.0748690240727101,0.5324575412362584,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-08-01,0.2094718008120695,-0.0005669768859220957,0.4454149857392099,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-09-01,0.292787465063425,0.08679522455127664,0.5398137526869861,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-10-01,0.5088828214255652,0.29774428266171504,0.7476124552504975,IPCA,Ridge,2025-12-11 00:54:04.188420
2026-11-01,0.42990659587243685,0.21537735334037794,0.6542021246170023,IPCA,Ridge,2025-12-11 00:54:04.188420
2025-12-01,0.6345031638388745,0.4120648246326877,0.8850521800181486,IPCA,Huber,2025-12-11 00:54:15.445097
2026-01-01,0.4685275750256668,0.25693466794895076,0.7179336768114374,IPCA,Huber,2025-12-11 00:54:15.445097
2026-02-01,0.5654181587956173,0.3413255442926555,0.8031880056384295,IPCA,Huber,2025-12-11 00:54:15.445097
2026-03-01,0.5189061132331032,0.3003557616228379,0.7557631655806432,IPCA,Huber,2025-12-11 00:54:15.445097
2026-04-01,0.44361836760544704,0.23411565732604303,0.6802636409448342,IPCA,Huber,2025-12-11 00:54:15.445097
2026-05-01,0.4614832905749622,0.23364675927546433,0.6882783385819268,IPCA,Huber,2025-12-11 00:54:15.445097
2026-06-01,0.2756567676927555,0.06626159320974545,0.5140922727979109,IPCA,Huber,2025-12-11 00:54:15.445097
2026-07-01,0.2922684426278783,0.08202160158275652,0.533234856934739,IPCA,Huber,2025-12-11 00:54:15.445097
2026-08-01,0.21536734369502808,0.011542952467093448,0.446567720255418,IPCA,Huber,2025-12-11 00:54:15.445097
2026-09-01,0.3055405980247319,0.09668015279328523,0.5552896197318056,IPCA,Huber,2025-12-11 00:54:15.445097
2026-10-01,0.5236198220701125,0.31393823687595745,0.7660081730837487,IPCA,Huber,2025-12-11 00:54:15.445097
2026-11-01,0.41326605543672756,0.188433448892799,0.6429000041020938,IPCA,Huber,2025-12-11 00:54:15.445097
2025-12-01,0.6206884424207417,0.4140321919482728,0.8800349287296423,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-01-01,0.4751102281537718,0.2626807527202186,0.7216875508399102,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-02-01,0.5761917679732176,0.3617115103246882,0.8172478137993783,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-03-01,0.523255959484102,0.3033530177318826,0.746793212904781,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-04-01,0.44481591415922805,0.22969611542171964,0.6800189993064585,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-05-01,0.456892429611621,0.24372475925881854,0.6910886521718801,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-06-01,0.28557239144714974,0.07577698716756864,0.5280723090385786,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-07-01,0.29020634170746185,0.0748690240727101,0.5324575412362584,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-08-01,0.2094718008120695,-0.0005669768859220957,0.4454149857392099,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-09-01,0.292787465063425,0.08679522455127664,0.5398137526869861,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-10-01,0.5088828214255652,0.29774428266171504,0.7476124552504975,IPCA,Ridge,2025-12-11 00:57:47.041832
2026-11-01,0.42990659587243685,0.21537735334037794,0.6542021246170023,IPCA,Ridge,2025-12-11 00:57:47.041832
2025-12-01,0.6345031638388745,0.4120648246326877,0.8850521800181486,IPCA,Huber,2025-12-11 00:57:58.136372
2026-01-01,0.4685275750256668,0.25693466794895076,0.7179336768114374,IPCA,Huber,2025-12-11 00:57:58.136372
2026-02-01,0.5654181587956173,0.3413255442926555,0.8031880056384295,IPCA,Huber,2025-12-11 00:57:58.136372
2026-03-01,0.5189061132331032,0.3003557616228379,0.7557631655806432,IPCA,Huber,2025-12-11 00:57:58.136372
2026-04-01,0.44361836760544704,0.23411565732604303,0.6802636409448342,IPCA,Huber,2025-12-11 00:57:58.136372
2026-05-01,0.4614832905749622,0.23364675927546433,0.6882783385819268,IPCA,Huber,2025-12-11 00:57:58.136372
2026-06-01,0.2756567676927555,0.06626159320974545,0.5140922727979109,IPCA,Huber,2025-12-11 00:57:58.136372
2026-07-01,0.2922684426278783,0.08202160158275652,0.533234856934739,IPCA,Huber,2025-12-11 00:57:58.136372
2026-08-01,0.21536734369502808,0.011542952467093448,0.446567720255418,IPCA,Huber,2025-12-11 00:57:58.136372
2026-09-01,0.3055405980247319,0.09668015279328523,0.5552896197318056,IPCA,Huber,2025-12-11 00:57:58.136372
2026-10-01,0.5236198220701125,0.31393823687595745,0.7660081730837487,IPCA,Huber,2025-12-11 00:57:58.136372
2026-11-01,0.41326605543672756,0.188433448892799,0.6429000041020938,IPCA,Huber,2025-12-11 00:57:58.136372
2025-12-01,0.6206884424207417,0.4140321919482728,0.8800349287296423,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-01-01,0.4751102281537718,0.2626807527202186,0.7216875508399102,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-02-01,0.5761917679732176,0.3617115103246882,0.8172478137993783,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-03-01,0.523255959484102,0.3033530177318826,0.746793212904781,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-04-01,0.44481591415922805,0.22969611542171964,0.6800189993064585,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-05-01,0.456892429611621,0.24372475925881854,0.6910886521718801,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-06-01,0.28557239144714974,0.07577698716756864,0.5280723090385786,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-07-01,0.29020634170746185,0.0748690240727101,0.5324575412362584,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-08-01,0.2094718008120695,-0.0005669768859220957,0.4454149857392099,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-09-01,0.292787465063425,0.08679522455127664,0.5398137526869861,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-10-01,0.5088828214255652,0.29774428266171504,0.7476124552504975,IPCA,Ridge,2025-12-11 01:02:59.105654
2026-11-01,0.42990659587243685,0.21537735334037794,0.6542021246170023,IPCA,Ridge,2025-12-11 01:02:59.105654
2025-12-01,0.6345031638388745,0.4120648246326877,0.8850521800181486,IPCA,Huber,2025-12-11 01:03:10.273714
2026-01-01,0.4685275750256668,0.25693466794895076,0.7179336768114374,IPCA,Huber,2025-12-11 01:03:10.273714
2026-02-01,0.5654181587956173,0.3413255442926555,0.8031880056384295,IPCA,Huber,2025-12-11 01:03:10.273714
2026-03-01,0.5189061132331032,0.3003557616228379,0.7557631655806432,IPCA,Huber,2025-12-11 01:03:10.273714
2026-04-01,0.44361836760544704,0.23411565732604303,0.6802636409448342,IPCA,Huber,2025-12-11 01:03:10.273714
2026-05-01,0.4614832905749622,0.23364675927546433,0.6882783385819268,IPCA,Huber,2025-12-11 01:03:10.273714
2026-06-01,0.2756567676927555,0.06626159320974545,0.5140922727979109,IPCA,Huber,2025-12-11 01:03:10.273714
2026-07-01,0.2922684426278783,0.08202160158275652,0.533234856934739,IPCA,Huber,2025-12-11 01:03:10.273714
2026-08-01,0.21536734369502808,0.011542952467093448,0.446567720255418,IPCA,Huber,2025-12-11 01:03:10.273714
2026-09-01,0.3055405980247319,0.09668015279328523,0.5552896197318056,IPCA,Huber,2025-12-11 01:03:10.273714
2026-10-01,0.5236198220701125,0.31393823687595745,0.7660081730837487,IPCA,Huber,2025-12-11 01:03:10.273714
2026-11-01,0.41326605543672756,0.188433448892799,0.6429000041020938,IPCA,Huber,2025-12-11 01:03:10.273714
2025-12-01,0.6206884424207417,0.4140321919482728,0.8800349287296423,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-01-01,0.4751102281537718,0.2626807527202186,0.7216875508399102,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-02-01,0.5761917679732176,0.3617115103246882,0.8172478137993783,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-03-01,0.523255959484102,0.3033530177318826,0.746793212904781,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-04-01,0.44481591415922805,0.22969611542171964,0.6800189993064585,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-05-01,0.456892429611621,0.24372475925881854,0.6910886521718801,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-06-01,0.28557239144714974,0.07577698716756864,0.5280723090385786,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-07-01,0.29020634170746185,0.0748690240727101,0.5324575412362584,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-08-01,0.2094718008120695,-0.0005669768859220957,0.4454149857392099,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-09-01,0.292787465063425,0.08679522455127664,0.5398137526869861,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-10-01,0.5088828214255652,0.29774428266171504,0.7476124552504975,IPCA,Ridge,2025-12-15 02:25:03.091965
2026-11-01,0.42990659587243685,0.21537735334037794,0.6542021246170023,IPCA,Ridge,2025-12-15 02:25:03.091965
2025-12-01,0.6345031638388745,0.4120648246326877,0.8850521800181486,IPCA,Huber,2025-12-15 02:25:14.422821
2026-01-01,0.4685275750256668,0.25693466794895076,0.7179336768114374,IPCA,Huber,2025-12-15 02:25:14.422821
2026-02-01,0.5654181587956173,0.3413255442926555,0.8031880056384295,IPCA,Huber,2025-12-15 02:25:14.422821
2026-03-01,0.5189061132331032,0.3003557616228379,0.7557631655806432,IPCA,Huber,2025-12-15 02:25:14.422821
2026-04-01,0.44361836760544704,0.23411565732604303,0.6802636409448342,IPCA,Huber,2025-12-15 02:25:14.422821
2026-05-01,0.4614832905749622,0.23364675927546433,0.6882783385819268,IPCA,Huber,2025-12-15 02:25:14.422821
2026-06-01,0.2756567676927555,0.06626159320974545,0.5140922727979109,IPCA,Huber,2025-12-15 02:25:14.422821
2026-07-01,0.2922684426278783,0.08202160158275652,0.533234856934739,IPCA,Huber,2025-12-15 02:25:14.422821
2026-08-01,0.21536734369502808,0.011542952467093448,0.446567720255418,IPCA,Huber,2025-12-15 02:25:14.422821
2026-09-01,0.3055405980247319,0.09668015279328523,0.5552896197318056,IPCA,Huber,2025-12-15 02:25:14.422821
2026-10-01,0.5236198220701125,0.31393823687595745,0.7660081730837487,IPCA,Huber,2025-12-15 02:25:14.422821
2026-11-01,0.41326605543672756,0.188433448892799,0.6429000041020938,IPCA,Huber,2025-12-15 02:25:14.422821
2026-01-01,0.4289895135122921,0.21583831748326432,0.6741044947701489,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-02-01,0.5721537302934816,0.35608682667638836,0.8216734135017034,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-03-01,0.5181327016347637,0.3048518411980828,0.7546104037974013,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-04-01,0.445544547067795,0.2347838824299917,0.6679817404679387,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-05-01,0.4335663071593263,0.2219012803868785,0.6690078854763344,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-06-01,0.28194447689256874,0.07755490256142208,0.5103146067997212,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-07-01,0.24505234113264063,0.04259713137260415,0.4896244907549623,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-08-01,0.28021957785647467,0.07353392684772023,0.5226792994591063,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-09-01,0.31834726635208854,0.1030908026371504,0.5573057858462055,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-10-01,0.4988309178942809,0.28726940827055714,0.7515555618428971,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-11-01,0.40298998584072443,0.19004580502888677,0.6400811827531614,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-12-01,0.6466411013214419,0.42196867490825357,0.8763758477740343,IPCA,Ridge,2026-01-15 02:24:27.896426
2026-01-01,0.421458803546233,0.20747615732769709,0.6654419704839827,IPCA,Huber,2026-01-15 02:24:39.161426
2026-02-01,0.5609934174912068,0.34944127415692294,0.8037147533069326,IPCA,Huber,2026-01-15 02:24:39.161426
2026-03-01,0.5141871008436447,0.2958282126368568,0.7538899644492753,IPCA,Huber,2026-01-15 02:24:39.161426
2026-04-01,0.4441154152168385,0.23198380982245947,0.6803970726016964,IPCA,Huber,2026-01-15 02:24:39.161426
2026-05-01,0.43972603100726926,0.23008644209657964,0.6791936837352242,IPCA,Huber,2026-01-15 02:24:39.161426
2026-06-01,0.2725385249899901,0.06409957659540799,0.4992020394540706,IPCA,Huber,2026-01-15 02:24:39.161426
2026-07-01,0.2500846923793425,0.0447677591139509,0.4907442747348037,IPCA,Huber,2026-01-15 02:24:39.161426
2026-08-01,0.28196992662601317,0.08103168625691803,0.529119266383592,IPCA,Huber,2026-01-15 02:24:39.161426
2026-09-01,0.3291209711954566,0.1221036921809213,0.5694356761742183,IPCA,Huber,2026-01-15 02:24:39.161426
2026-10-01,0.5141905406451266,0.29509828304752495,0.7709647097123905,IPCA,Huber,2026-01-15 02:24:39.161426
2026-11-01,0.38769592149052157,0.1864161683821095,0.6291750483646454,IPCA,Huber,2026-01-15 02:24:39.161426
2026-12-01,0.6499182123411014,0.42458566728673186,0.8747855756581003,IPCA,Huber,2026-01-15 02:24:39.161426
2026-02-01,0.5366260791672592,0.3322982464056601,0.7934110433289885,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-03-01,0.4984358033266596,0.2848685157011854,0.737896780910318,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-04-01,0.4493180687898346,0.23801990189832867,0.6909481651535443,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-05-01,0.4380109939365888,0.22994135946540606,0.6689524288947679,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-06-01,0.2671396962177841,0.06094864415341845,0.5004291675305301,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-07-01,0.2258810945737486,0.026936127097285517,0.4605696468637677,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-08-01,0.2747451661366622,0.06440992612462391,0.5177563989756788,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-09-01,0.2954941798789126,0.0868771490816048,0.5359311756826532,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-10-01,0.49048141326824424,0.2727177693383807,0.7407628424221289,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-11-01,0.42239062435703545,0.21041432088810974,0.6721244641340355,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-12-01,0.6921559065880458,0.4719404975264668,0.9318721768103821,IPCA,Ridge,2026-02-15 03:17:54.791287
2027-01-01,0.470615078030564,0.2579272624203574,0.7037153553298534,IPCA,Ridge,2026-02-15 03:17:54.791287
2026-02-01,0.5284734461636933,0.319781660667634,0.7766487914523075,IPCA,Huber,2026-02-15 03:18:05.863689
2026-03-01,0.4960888750163086,0.28677824427928694,0.7368640754286964,IPCA,Huber,2026-02-15 03:18:05.863689
2026-04-01,0.44778666924093136,0.24047669726725232,0.6864565687317661,IPCA,Huber,2026-02-15 03:18:05.863689
2026-05-01,0.44383623417522267,0.23297357920254705,0.680903533273366,IPCA,Huber,2026-02-15 03:18:05.863689
2026-06-01,0.2587789893568504,0.05442999499068035,0.49551947373049665,IPCA,Huber,2026-02-15 03:18:05.863689
2026-07-01,0.2325394677013557,0.029427130549766742,0.4590237225683913,IPCA,Huber,2026-02-15 03:18:05.863689
2026-08-01,0.2769552001765805,0.06964639836699082,0.5151665328802405,IPCA,Huber,2026-02-15 03:18:05.863689
2026-09-01,0.3080221700801866,0.09615011437922827,0.5478232303908919,IPCA,Huber,2026-02-15 03:18:05.863689
2026-10-01,0.5066336872481165,0.29413266647492,0.7510058548511583,IPCA,Huber,2026-02-15 03:18:05.863689
2026-11-01,0.40583082722829866,0.19281555112705628,0.6626646385831233,IPCA,Huber,2026-02-15 03:18:05.863689
2026-12-01,0.6923919403843737,0.4727974136782417,0.9484704088760314,IPCA,Huber,2026-02-15 03:18:05.863689
2027-01-01,0.46288889466329053,0.24785218501441952,0.6983745390745306,IPCA,Huber,2026-02-15 03:18:05.863689
